            Infinity          0.00000000          0.00100000          0.01000000          0.10000000          1.00000000         10.00000000
           0.0233333       -2813.9715550       -2813.7019750       -2811.2440074       -2783.5350733       -2238.6594160        1059.1888242 
           0.0238889       -2787.9566902       -2787.6895736       -2785.2552690       -2757.9308301       -2228.2157463        1063.0063191 
           0.0244444       -2762.3897035       -2762.1250020       -2759.7138459       -2732.7587812       -2217.3941177        1066.4125261 
           0.0250000       -2737.2569213       -2736.9945914       -2734.6060983       -2708.0063967       -2206.2408202        1069.4229097 
           0.0255556       -2712.5453312       -2712.2853335       -2709.9190328       -2683.6616677       -2194.7975383        1072.0523251 
           0.0261111       -2688.2425266       -2687.9848173       -2685.6402659       -2659.7131124       -2183.1018349        1074.3150566 
           0.0266667       -2664.3366775       -2664.0812147       -2661.7579792       -2636.1497223       -2171.1875883        1076.2248440 
           0.0272222       -2640.8164813       -2640.5632315       -2638.2608959       -2612.9609549       -2159.0853640        1077.7949159 
           0.0277778       -2617.6711489       -2617.4200722       -2615.1382409       -2590.1367000       -2146.8227559        1079.0380157 
           0.0283333       -2594.8903468       -2594.6414072       -2592.3796967       -2567.6672508       -2134.4246808        1079.9664231 
           0.0288889       -2572.4641952       -2572.2173554       -2569.9753963       -2545.5432970       -2121.9136568        1080.5919799 
           0.0294444       -2550.3832252       -2550.1384511       -2547.9158889       -2523.7558895       -2109.3100354        1080.9261118 
           0.0300000       -2528.6383552       -2528.3956157       -2526.1921039       -2502.2964279       -2096.6322171        1080.9798433 
           0.0311111       -2486.1224411       -2485.8836713       -2483.7172745       -2460.3285930       -2071.1189643        1080.2883317 
           0.0322222       -2444.8508464       -2444.6159259       -2442.4853953       -2419.5773110       -2045.4888521        1078.5983544 
           0.0333333       -2404.7629535       -2404.5317648       -2402.4359313       -2379.9846402       -2019.8359439        1075.9854966 
           0.0344444       -2365.8026114       -2365.5750432       -2363.5128062       -2341.4967313       -1994.2371665        1072.5204479 
           0.0355556       -2327.9176929       -2327.6936407       -2325.6639607       -2304.0634516       -1968.7553572        1068.2693831 
